time,short distance,hyper volume
4.122931,0.582298,0.508844
4.121399,0.583418,0.507234
4.120968,0.591516,0.505935
4.121699,0.591855,0.507312
4.121937,0.591689,0.509537

cycle : 100, pop_size : 128
0.524800,0.590646,0.508633
0.524682,0.583543,0.506737
0.524675,0.585536,0.510892
0.524739,0.583030,0.506927
0.524564,0.588341,0.505199
0.524762,0.581465,0.510169
0.524577,0.584786,0.511887
0.524556,0.580798,0.502973
0.524630,0.583067,0.503678
0.524886,0.579741,0.508634

cycle : 100, pop_size : 256
1.029035,0.579890,0.513760
1.028461,0.575942,0.512371
1.028433,0.580478,0.511299
1.028958,0.577474,0.516086
1.028834,0.577129,0.512395
1.028304,0.579625,0.511890
1.028360,0.572024,0.511936
1.028252,0.579317,0.509298
1.028012,0.574322,0.512552
1.028562,0.579187,0.517015

cycle : 100, pop_size : 512
2.043223,0.574223,0.514371
2.043831,0.573513,0.514194
2.044723,0.574264,0.512545
2.043340,0.579885,0.516583
2.042924,0.570850,0.517726
2.044477,0.578169,0.516707
2.045517,0.576469,0.517316
2.043830,0.572541,0.521074
2.044436,0.573682,0.517154
2.045028,0.575866,0.516708

cycle : 100, pop_size : 1024
4.079426,0.573240,0.517973
4.080579,0.576837,0.514633
4.079375,0.571460,0.514916
4.079194,0.569075,0.516265
4.081357,0.566461,0.520695
4.082054,0.574511,0.521358
4.081130,0.577168,0.517424
4.079507,0.578788,0.519161
4.078163,0.574815,0.517233
4.082000,0.571956,0.520441

cycle : 100, pop_size : 2048
8.170836,0.572298,0.518812
8.171162,0.576238,0.519839
8.169732,0.578612,0.518287
8.170912,0.576457,0.519840
8.169652,0.576048,0.521723
8.169922,0.576974,0.515174
8.170186,0.572732,0.517368
8.173939,0.578525,0.520211
8.169816,0.571492,0.519145
8.170855,0.568418,0.516915

cycle : 200, pop_size : 128
1.043740,0.574938,0.514346
1.043771,0.575676,0.516488
1.043712,0.583453,0.510587
1.043532,0.573733,0.518962
1.043758,0.572505,0.513117
1.043580,0.576956,0.512841
1.043395,0.574145,0.515818
1.043554,0.570362,0.518014
1.043440,0.574666,0.516399
1.043453,0.571040,0.518036

cycle : 200, pop_size : 256
2.047033,0.566587,0.519476
2.047582,0.566898,0.519642
2.047190,0.568748,0.520906
2.047195,0.566885,0.519321
2.047235,0.569896,0.517865
2.046811,0.571656,0.522503
2.046370,0.566251,0.519616
2.047453,0.573003,0.519751
2.047178,0.574594,0.519087
2.046816,0.573269,0.520718

cycle : 200, pop_size : 512
4.065660,0.563118,0.526345
4.062906,0.568462,0.526950
4.063684,0.569846,0.524333
4.066287,0.565233,0.520767
4.064101,0.564308,0.526567
4.065093,0.563397,0.525149
4.066319,0.561775,0.527025
4.065502,0.568020,0.524586
4.065014,0.569761,0.522230
4.064766,0.567258,0.526561

cycle : 200, pop_size : 1024
8.096713,0.563060,0.532160
8.095603,0.563007,0.528085
8.097661,0.558542,0.529908
8.096143,0.558362,0.530565
8.098129,0.567381,0.526919
8.098728,0.565275,0.527638
8.098957,0.565397,0.525862
8.095307,0.566024,0.526539
8.094883,0.566458,0.527485
8.091053,0.568594,0.528098

cycle : 200, pop_size : 2048
16.234146,0.565279,0.527270
16.230284,0.564588,0.526796
16.229080,0.562952,0.533778
16.236546,0.560663,0.531765
16.237284,0.561383,0.529169
16.225269,0.557184,0.530982
16.218279,0.562282,0.529464
16.213490,0.562709,0.526811
16.224571,0.566420,0.529125
16.232588,0.561931,0.529605

cycle : 400, pop_size : 128
2.080738,0.560998,0.524960
2.080785,0.569007,0.522968
2.080299,0.564898,0.525523
2.081085,0.566249,0.523228
2.080668,0.569448,0.525031
2.080824,0.568130,0.525414
2.080772,0.571542,0.516090
2.080760,0.567876,0.524163
2.080711,0.564042,0.521476
2.080844,0.567280,0.522912

cycle : 400, pop_size : 256
4.085193,0.555661,0.531243
4.085614,0.560113,0.527625
4.084783,0.559364,0.527908
4.085717,0.560865,0.529888
4.084690,0.561499,0.527874
4.084929,0.561628,0.526929
4.084255,0.561743,0.531682
4.084660,0.565924,0.529766
4.084444,0.561941,0.532889
4.084336,0.563098,0.531461

cycle : 400, pop_size : 512
8.105101,0.557463,0.530748
8.106946,0.551443,0.542692
8.105245,0.552890,0.535391
8.106367,0.554163,0.534274
8.105644,0.562234,0.535107
8.105710,0.560891,0.531248
8.105263,0.557628,0.531481
8.107212,0.553550,0.531720
8.107642,0.554688,0.536957
8.106099,0.555722,0.533180

cycle : 400, pop_size : 1024
16.136307,0.555631,0.536282
16.139273,0.555548,0.534678
16.140766,0.555797,0.533338
16.136087,0.549809,0.542063
16.133846,0.555496,0.540319
16.140539,0.554500,0.536416
16.133173,0.554676,0.536428
16.136179,0.555326,0.540857
16.130447,0.552105,0.535900
16.138142,0.552550,0.537811

cycle : 400, pop_size : 2048
32.239582,0.550404,0.537734
32.222645,0.552209,0.538675
32.229778,0.557373,0.538527
32.218834,0.545492,0.538482
32.236462,0.552486,0.541319
32.251244,0.551745,0.541990
32.242695,0.549509,0.543070
32.224682,0.550257,0.539079
32.228535,0.553441,0.534936
32.227722,0.545815,0.541227

cycle : 800, pop_size : 128
4.156991,0.561182,0.526203
4.156988,0.560294,0.529206
4.157023,0.558838,0.530435
4.156727,0.563970,0.529066
4.156664,0.563508,0.533072
4.157163,0.558240,0.531021
4.156605,0.564008,0.529311
4.156798,0.559439,0.532070
4.156806,0.560336,0.530022
4.157379,0.558251,0.524436

cycle : 800, pop_size : 256
8.160016,0.554828,0.534149
8.161549,0.554375,0.537465
8.160655,0.552861,0.536576
8.159756,0.550897,0.537549
8.160842,0.556047,0.540509
8.160757,0.544633,0.538906
8.161194,0.551132,0.540428
8.160892,0.552620,0.532139
8.159338,0.555496,0.536919
8.159864,0.552376,0.534635

cycle : 800, pop_size : 512
16.188608,0.547322,0.544900
16.188887,0.552766,0.542571
16.189800,0.544334,0.539503
16.192696,0.550567,0.543825
16.192326,0.548013,0.538153
16.189798,0.549204,0.544140
16.189842,0.548747,0.540059
16.190563,0.547263,0.544872
16.191698,0.551939,0.543494
16.190132,0.552848,0.541258

cycle : 800, pop_size : 1024
32.225208,0.546890,0.543581
32.229309,0.545039,0.545378
32.224590,0.540027,0.544923
32.227177,0.544480,0.548891
32.225025,0.549908,0.543098
32.225216,0.547141,0.543817
32.219292,0.541402,0.546407
32.229519,0.541430,0.551495
32.227215,0.542283,0.539749
32.222813,0.544528,0.547550

cycle : 800, pop_size : 2048
64.236008,0.538232,0.549188
64.219109,0.539844,0.545372
64.238159,0.542846,0.544861
64.221756,0.539452,0.547985
64.228477,0.540405,0.549837
64.220833,0.538278,0.550602
64.218529,0.535788,0.548370
64.252945,0.543308,0.555424
64.238220,0.539380,0.550459
64.218819,0.541245,0.548653

cycle : 1600, pop_size : 128
8.309332,0.555839,0.533987
8.309089,0.552967,0.534622
8.308396,0.551859,0.532317
8.308300,0.552180,0.540628
8.309544,0.546365,0.537700
8.308550,0.561391,0.539155
8.308668,0.557202,0.536951
8.309362,0.556089,0.541349
8.308494,0.561209,0.533339
8.308758,0.555418,0.535088

cycle : 1600, pop_size : 256
16.317461,0.541732,0.544031
16.314262,0.548286,0.543406
16.314758,0.545414,0.543965
16.313711,0.544517,0.546572
16.314169,0.544782,0.542398
16.313141,0.541645,0.546308
16.314053,0.544315,0.542030
16.313511,0.549083,0.542808
16.316244,0.540771,0.544985
16.313587,0.544207,0.549802

cycle : 1600, pop_size : 512
32.365753,0.540683,0.550779
32.361683,0.539431,0.556866
32.369484,0.543242,0.545716
32.368149,0.545765,0.549710
32.366367,0.537928,0.549656
32.370728,0.541722,0.552376
32.368736,0.540768,0.551246
32.365910,0.536592,0.552915
32.362286,0.540994,0.547074
32.365417,0.536229,0.551821

cycle : 1600, pop_size : 1024
64.424980,0.533329,0.552532
64.418999,0.532251,0.554678
64.433258,0.535330,0.553309
64.427101,0.533736,0.554709
64.417603,0.537431,0.551141
64.415482,0.537701,0.558525
64.421738,0.530763,0.553190
64.421867,0.535568,0.554963
64.423660,0.540975,0.549820
64.420059,0.535560,0.552419

cycle : 1600, pop_size : 2048
128.248047,0.529137,0.561935
128.264648,0.527985,0.559130
128.248016,0.533248,0.560560
128.283325,0.534334,0.559528
128.294373,0.532337,0.557401
128.274551,0.535588,0.551010
128.270386,0.532820,0.556774
128.279678,0.534214,0.558162
128.297226,0.527968,0.563391
128.255188,0.528860,0.556846
