time,short distance,hyper volume
2.763280,0.569399,0.510664
2.762901,0.578832,0.512685
2.762995,0.573045,0.512043
2.762344,0.570639,0.511825
2.762860,0.574836,0.515664

cycle : 100, pop_size : 128
0.358294,0.569150,0.513701
0.357849,0.574036,0.513111
0.358034,0.572175,0.515650
0.358103,0.570644,0.509248
0.358028,0.569314,0.511373
0.357783,0.573039,0.514238
0.358236,0.571417,0.516138
0.357935,0.569003,0.510800
0.358021,0.570309,0.511508
0.357921,0.573818,0.514396

cycle : 100, pop_size : 256
0.697868,0.560680,0.518927
0.697462,0.562482,0.515392
0.697864,0.561409,0.515750
0.698403,0.562430,0.521427
0.698162,0.562879,0.519938
0.697662,0.572796,0.518789
0.697827,0.561478,0.525851
0.697797,0.565051,0.519650
0.698183,0.562649,0.517374
0.697920,0.559539,0.521216

cycle : 100, pop_size : 512
1.380777,0.550425,0.529313
1.387915,0.562113,0.522386
1.381491,0.563592,0.526202
1.380987,0.560156,0.522558
1.381151,0.558774,0.521554
1.381437,0.553456,0.523251
1.381199,0.554590,0.522861
1.381116,0.562539,0.523848
1.381246,0.556783,0.524826
1.381800,0.560277,0.525882

cycle : 100, pop_size : 1024
2.743855,0.556713,0.527656
2.742981,0.559088,0.530394
2.743367,0.556163,0.532336
2.744931,0.555441,0.532900
2.744630,0.558378,0.526425
2.744277,0.560805,0.526458
2.744013,0.556195,0.525543
2.744143,0.560111,0.530001
2.743938,0.556297,0.529817
2.744043,0.557563,0.525694

cycle : 100, pop_size : 2048
5.482989,0.560426,0.526125
5.474288,0.559949,0.526158
5.482852,0.555809,0.523658
5.473212,0.559927,0.526405
5.480898,0.558120,0.528133
5.474106,0.557534,0.529226
5.482534,0.556984,0.528494
5.474659,0.556737,0.531052
5.481770,0.551658,0.526481
5.473668,0.558458,0.532489

cycle : 200, pop_size : 128
0.711615,0.559181,0.519287
0.711566,0.566247,0.523947
0.711362,0.559327,0.519999
0.711831,0.559448,0.518035
0.711449,0.555399,0.521246
0.712112,0.558926,0.526393
0.711887,0.555151,0.523365
0.711529,0.562908,0.526015
0.711290,0.555418,0.519279
0.711583,0.554186,0.519894

cycle : 200, pop_size : 256
1.389311,0.554061,0.526563
1.389957,0.550064,0.532926
1.389314,0.550884,0.529524
1.389279,0.551286,0.532155
1.389170,0.551281,0.529645
1.389709,0.550118,0.532060
1.389867,0.551469,0.531715
1.389534,0.549758,0.528214
1.389660,0.552529,0.531223
1.390025,0.552913,0.530196

cycle : 200, pop_size : 512
2.749784,0.549001,0.533068
2.748817,0.549084,0.538641
2.749463,0.542834,0.538101
2.749939,0.544224,0.532182
2.749131,0.545569,0.538868
2.749476,0.546613,0.537247
2.748578,0.548891,0.541146
2.750194,0.546751,0.535776
2.749578,0.546567,0.540406
2.749143,0.547710,0.539219

cycle : 200, pop_size : 1024
5.462075,0.539801,0.542723
5.463717,0.543007,0.539666
5.461802,0.542736,0.547241
5.463354,0.544303,0.541567
5.461895,0.542263,0.541002
5.462891,0.541472,0.543877
5.462480,0.540882,0.541188
5.464313,0.531971,0.543907
5.462062,0.544544,0.538416
5.462944,0.537353,0.539837

cycle : 200, pop_size : 2048
10.879829,0.538391,0.546186
10.877408,0.537714,0.546351
10.877757,0.543349,0.541467
10.873922,0.538521,0.546858
10.880998,0.536179,0.537205
10.875917,0.540849,0.543102
10.873253,0.535347,0.547794
10.879175,0.544010,0.545422
10.870890,0.540041,0.545368
10.874443,0.534968,0.544579

cycle : 400, pop_size : 128
1.418854,0.548844,0.531178
1.419331,0.551169,0.536676
1.419668,0.552549,0.536433
1.418717,0.546284,0.527641
1.418545,0.541482,0.527545
1.418708,0.553771,0.532656
1.419285,0.550126,0.535537
1.418931,0.543101,0.539190
1.418731,0.545330,0.527035
1.418824,0.537623,0.537050

cycle : 400, pop_size : 256
2.772615,0.544425,0.541807
2.772203,0.537482,0.545515
2.772943,0.536499,0.547768
2.772111,0.541137,0.541887
2.772406,0.539200,0.538933
2.773651,0.538761,0.541083
2.772787,0.540592,0.543551
2.772780,0.545296,0.540347
2.772467,0.543765,0.544960
2.773536,0.535310,0.545698

cycle : 400, pop_size : 512
5.487546,0.530030,0.547803
5.486175,0.535697,0.549565
5.486717,0.537231,0.548428
5.486290,0.530676,0.545840
5.487188,0.534743,0.546463
5.487143,0.531836,0.545630
5.486875,0.536022,0.552298
5.486505,0.532623,0.552206
5.486008,0.538292,0.543898
5.487057,0.531902,0.550714

cycle : 400, pop_size : 1024
10.902521,0.524806,0.550651
10.899185,0.527592,0.557641
10.901642,0.525815,0.554610
10.902138,0.524367,0.554363
10.902127,0.524171,0.550862
10.904276,0.526443,0.555096
10.901090,0.533612,0.556675
10.906989,0.525044,0.551390
10.903050,0.534966,0.558146
10.904119,0.521909,0.557856

cycle : 400, pop_size : 2048
21.663586,0.524021,0.559670
21.664398,0.520607,0.564015
21.660091,0.524573,0.559809
21.667040,0.522868,0.561058
21.662758,0.523182,0.560057
21.669798,0.518937,0.562520
21.660297,0.523932,0.565006
21.662809,0.524682,0.562831
21.666552,0.519875,0.563052
21.661789,0.524624,0.564427

cycle : 800, pop_size : 128
2.834790,0.535656,0.541677
2.835698,0.540692,0.543026
2.835137,0.541274,0.542990
2.838863,0.545805,0.540511
2.835450,0.541243,0.540635
2.835958,0.546904,0.536275
2.835134,0.540866,0.541040
2.835209,0.542429,0.541566
2.833529,0.534623,0.541679
2.835804,0.547263,0.539747

cycle : 800, pop_size : 256
5.541353,0.524269,0.555938
5.540998,0.528812,0.556884
5.541095,0.529076,0.556906
5.542686,0.534680,0.549694
5.540431,0.530592,0.555518
5.539658,0.532245,0.554634
5.541369,0.528146,0.547819
5.542169,0.530882,0.554327
5.541414,0.529580,0.552321
5.542156,0.525609,0.558266

cycle : 800, pop_size : 512
10.964210,0.519126,0.559089
10.962801,0.520911,0.565001
10.963718,0.522507,0.562079
10.963263,0.524316,0.567904
10.962202,0.523997,0.564192
10.963349,0.518613,0.558059
10.961415,0.522590,0.561651
10.962206,0.524389,0.565908
10.961528,0.526320,0.565679
10.960983,0.527584,0.558679

cycle : 800, pop_size : 1024
21.786198,0.512149,0.565409
21.780008,0.515990,0.565381
21.785738,0.516802,0.569450
21.781845,0.515558,0.567953
21.785139,0.515146,0.570706
21.781078,0.518027,0.565577
21.779751,0.517023,0.568645
21.780014,0.516898,0.570973
21.784376,0.520011,0.565842
21.782898,0.515549,0.566707

cycle : 800, pop_size : 2048
43.257839,0.514014,0.568495
43.254196,0.508720,0.570932
43.263058,0.511699,0.571394
43.258659,0.509769,0.576180
43.256477,0.512233,0.574174
43.255695,0.513240,0.572829
43.255157,0.512073,0.571038
43.253597,0.503203,0.574920
43.246616,0.510503,0.574823
43.251366,0.505156,0.573217

cycle : 1600, pop_size : 128
5.672331,0.538409,0.551373
5.672276,0.542535,0.548648
5.671273,0.536201,0.549432
5.669515,0.542773,0.548781
5.669023,0.538826,0.546386
5.672036,0.542296,0.551577
5.670640,0.536046,0.552345
5.670547,0.538840,0.552910
5.673387,0.533759,0.546533
5.666332,0.538023,0.551668

cycle : 1600, pop_size : 256
11.077548,0.521407,0.569516
11.080462,0.516298,0.565690
11.081191,0.514463,0.565947
11.080373,0.518064,0.563834
11.081155,0.522984,0.563548
11.081511,0.515976,0.561188
11.083222,0.517091,0.571365
11.085066,0.519231,0.566901
11.079940,0.514465,0.572447
11.078657,0.517948,0.565146

cycle : 1600, pop_size : 512
21.914406,0.513380,0.574770
21.914280,0.510147,0.575555
21.913530,0.509838,0.577936
21.916967,0.512073,0.571414
21.916973,0.510332,0.579785
21.917913,0.506190,0.567399
21.913586,0.512381,0.573418
21.914919,0.516786,0.573583
21.914167,0.513798,0.571190
21.914516,0.505124,0.576326

cycle : 1600, pop_size : 1024
43.551094,0.503306,0.579708
43.548542,0.505600,0.585382
43.548523,0.503466,0.583275
43.548962,0.505088,0.580363
43.550846,0.507624,0.580936
43.556385,0.499437,0.580132
43.545830,0.503568,0.583244
43.545647,0.506855,0.583159
43.540287,0.504938,0.579537
43.543095,0.503789,0.583374

cycle : 1600, pop_size : 2048
86.452209,0.498842,0.591155
86.470909,0.504615,0.586109
86.449280,0.500471,0.589149
86.465439,0.498241,0.586953
86.452438,0.496228,0.589494
86.446320,0.498108,0.584644
86.467545,0.496562,0.586140
86.474159,0.502061,0.589078
86.451447,0.499803,0.588493
86.461349,0.503601,0.587067
