time,short distance,hyper volume
3.315528,0.510659,0.606241
3.317168,0.502824,0.612463
3.322872,0.510313,0.604952
3.321543,0.511443,0.603670
3.321995,0.509369,0.607757

cycle : 100, pop_size : 128
0.429406,0.508273,0.604274
0.429199,0.505737,0.600337
0.429004,0.515315,0.616739
0.429323,0.513361,0.595048
0.429343,0.508686,0.590825
0.429387,0.509413,0.603044
0.429855,0.508248,0.601676
0.428781,0.506217,0.598444
0.428556,0.502891,0.603200
0.428917,0.504983,0.604433

cycle : 100, pop_size : 256
0.836853,0.501491,0.605240
0.836914,0.503456,0.606141
0.837019,0.502805,0.608320
0.842946,0.494046,0.614572
0.836470,0.499785,0.612606
0.836691,0.495330,0.608811
0.837841,0.498354,0.606994
0.836725,0.506604,0.615044
0.837888,0.491562,0.616265
0.844607,0.497791,0.609980

cycle : 100, pop_size : 512
1.657199,0.496193,0.612655
1.656868,0.497729,0.613882
1.655823,0.490146,0.619576
1.656683,0.495204,0.622328
1.656087,0.496961,0.621204
1.656873,0.491601,0.618206
1.656054,0.489512,0.622097
1.656905,0.488762,0.622623
1.656737,0.491457,0.615890
1.655843,0.490254,0.619232

cycle : 100, pop_size : 1024
3.294640,0.485709,0.625741
3.294896,0.487711,0.620670
3.295364,0.483575,0.628410
3.294165,0.485954,0.634669
3.294607,0.484247,0.623634
3.295548,0.492188,0.620404
3.294929,0.482831,0.623692
3.295132,0.488540,0.626874
3.294737,0.488677,0.624652
3.294256,0.484155,0.623330

cycle : 100, pop_size : 2048
6.577256,0.490243,0.622369
6.575826,0.478957,0.623773
6.572905,0.487955,0.629196
6.571290,0.489178,0.615456
6.567738,0.490857,0.628227
6.574301,0.483498,0.623707
6.572376,0.486633,0.626843
6.571870,0.481211,0.625541
6.575864,0.483842,0.634821
6.578487,0.489963,0.623586

cycle : 200, pop_size : 128
0.852154,0.494950,0.621603
0.854667,0.504373,0.616216
0.854535,0.501131,0.611185
0.852750,0.496504,0.620195
0.860520,0.491767,0.621956
0.853166,0.498486,0.614031
0.852674,0.499508,0.620944
0.852551,0.495507,0.613378
0.852866,0.494878,0.617174
0.853038,0.489779,0.615732

cycle : 200, pop_size : 256
1.666996,0.482368,0.621929
1.664973,0.488194,0.622730
1.666081,0.486829,0.621747
1.666209,0.477630,0.623882
1.666295,0.486264,0.629877
1.666319,0.490453,0.627048
1.665661,0.476182,0.622759
1.665991,0.484711,0.627014
1.665418,0.485741,0.632979
1.665790,0.479736,0.634577

cycle : 200, pop_size : 512
3.297066,0.473001,0.640575
3.298326,0.471511,0.645112
3.296626,0.475552,0.637412
3.297932,0.477056,0.636229
3.299012,0.477213,0.627033
3.297427,0.475775,0.632325
3.296983,0.474971,0.631058
3.297135,0.479378,0.634591
3.297742,0.472921,0.639292
3.298335,0.473382,0.636980

cycle : 200, pop_size : 1024
6.556267,0.468160,0.643911
6.556539,0.459012,0.645852
6.555693,0.470211,0.646038
6.557858,0.467310,0.650194
6.558093,0.462713,0.645300
6.557151,0.468864,0.642712
6.556455,0.466641,0.644438
6.554118,0.470386,0.646393
6.555955,0.468290,0.647997
6.556415,0.467550,0.640161

cycle : 200, pop_size : 2048
13.052830,0.467398,0.647684
13.046242,0.467160,0.655438
13.053625,0.463630,0.648896
13.055246,0.464297,0.652316
13.064602,0.460617,0.653648
13.052521,0.463830,0.649095
13.048782,0.471194,0.652589
13.056652,0.464965,0.646741
13.044971,0.462492,0.649656
13.055197,0.466473,0.648086

cycle : 400, pop_size : 128
1.701337,0.477181,0.626091
1.701344,0.479280,0.632483
1.700857,0.486022,0.635306
1.703151,0.483314,0.637263
1.702192,0.471242,0.629585
1.700598,0.485105,0.634974
1.699654,0.485202,0.637677
1.700053,0.482423,0.636960
1.700416,0.468552,0.635773
1.699938,0.473195,0.627401

cycle : 400, pop_size : 256
3.323564,0.463772,0.650903
3.324793,0.468001,0.651351
3.325319,0.473577,0.644731
3.325646,0.469073,0.651683
3.324531,0.468296,0.646439
3.324023,0.471633,0.648410
3.325661,0.465677,0.645768
3.325347,0.468069,0.653432
3.323848,0.464818,0.643357
3.323950,0.463985,0.640774

cycle : 400, pop_size : 512
6.580274,0.457026,0.658699
6.581728,0.462961,0.655600
6.578015,0.458801,0.654486
6.577630,0.459330,0.660813
6.580994,0.457380,0.656639
6.577954,0.463372,0.658226
6.579556,0.456753,0.653077
6.580879,0.459601,0.652280
6.581811,0.459747,0.654309
6.580247,0.455057,0.661279

cycle : 400, pop_size : 1024
13.080817,0.445065,0.661068
13.084101,0.443890,0.667899
13.082663,0.455976,0.661553
13.081102,0.452123,0.669260
13.083537,0.451888,0.657075
13.083329,0.447817,0.670804
13.082095,0.451771,0.666992
13.081176,0.444187,0.668873
13.081797,0.450621,0.664666
13.082895,0.446263,0.673130

cycle : 400, pop_size : 2048
26.015663,0.447871,0.665707
26.014212,0.453387,0.675911
26.018335,0.434812,0.673627
26.018040,0.447291,0.673773
26.014524,0.448388,0.673909
26.012333,0.444823,0.676213
26.021128,0.444985,0.674410
26.013517,0.445832,0.676638
26.014349,0.451097,0.672567
26.014303,0.442913,0.673014

cycle : 800, pop_size : 128
3.396324,0.476891,0.646294
3.397389,0.476406,0.646786
3.399713,0.461180,0.650470
3.396260,0.477673,0.642631
3.395822,0.476303,0.649443
3.395967,0.467846,0.647335
3.396746,0.476001,0.643456
3.398906,0.474381,0.652080
3.399643,0.466114,0.645761
3.397674,0.473396,0.649845

cycle : 800, pop_size : 256
6.644163,0.449500,0.669185
6.644765,0.450293,0.673884
6.643202,0.445568,0.659956
6.644336,0.453917,0.669822
6.644201,0.447374,0.672259
6.644916,0.446399,0.667883
6.646041,0.442819,0.659482
6.647541,0.449267,0.669832
6.646920,0.451930,0.671047
6.648501,0.451530,0.671926

cycle : 800, pop_size : 512
13.149115,0.439924,0.673882
13.150773,0.445058,0.674853
13.148325,0.447781,0.672424
13.148741,0.440584,0.670636
13.151536,0.444818,0.671162
13.146855,0.439558,0.677308
13.147922,0.452867,0.673621
13.151456,0.448974,0.675813
13.147535,0.440439,0.675013
13.148920,0.444019,0.674369

cycle : 800, pop_size : 1024
26.135189,0.430006,0.685918
26.135555,0.435448,0.683658
26.134119,0.435072,0.682496
26.138443,0.433367,0.694012
26.134142,0.432841,0.687169
26.135916,0.427337,0.686818
26.135904,0.440723,0.685977
26.136335,0.435221,0.691538
26.134563,0.431148,0.688032
26.138460,0.434925,0.688967

cycle : 800, pop_size : 2048
51.951283,0.423855,0.691195
51.940826,0.428854,0.695228
51.945763,0.427405,0.695956
51.950733,0.428014,0.689978
51.949036,0.423480,0.699114
51.955536,0.425900,0.699959
51.963535,0.426031,0.696372
51.954838,0.433614,0.692814
51.954620,0.426801,0.699375
51.952042,0.434094,0.694662

cycle : 1600, pop_size : 128
6.809192,0.463015,0.660185
6.806605,0.463570,0.656921
6.802584,0.459651,0.654153
6.801663,0.462951,0.658924
6.797482,0.476241,0.650184
6.799037,0.464452,0.662860
6.814063,0.469778,0.653427
6.810895,0.461656,0.663288
6.811339,0.465625,0.650921
6.803441,0.466176,0.656253

cycle : 1600, pop_size : 256
13.297261,0.435568,0.680345
13.290824,0.442736,0.680914
13.293693,0.440255,0.695411
13.292251,0.437212,0.689469
13.296718,0.438565,0.681395
13.286665,0.434255,0.684250
13.296595,0.436895,0.685858
13.291626,0.432705,0.683264
13.296295,0.437880,0.677916
13.293250,0.435759,0.679436

cycle : 1600, pop_size : 512
26.291218,0.429284,0.692301
26.285929,0.426009,0.691528
26.292820,0.421786,0.698338
26.288063,0.421044,0.684830
26.297565,0.425839,0.697139
26.299799,0.430940,0.700419
26.295519,0.420047,0.688062
26.291128,0.426290,0.696525
26.295586,0.422778,0.695210
26.288609,0.429444,0.691941

cycle : 1600, pop_size : 1024
52.251839,0.417207,0.709143
52.244713,0.419089,0.709310
52.247425,0.421832,0.710077
52.247726,0.418480,0.718952
52.247063,0.418015,0.709633
52.256542,0.416349,0.707838
52.243271,0.423567,0.704938
52.252090,0.419496,0.704785
52.250061,0.410913,0.705710
52.244648,0.416599,0.710684

cycle : 1600, pop_size : 2048
103.814552,0.406817,0.724302
103.805244,0.403926,0.719826
103.818016,0.412225,0.715126
103.838676,0.406129,0.714412
103.821770,0.400661,0.711611
103.818764,0.406297,0.712112
103.831284,0.408294,0.717279
103.827789,0.404739,0.722748
103.826385,0.409459,0.715227
103.810883,0.410753,0.722080
