time,short distance,hyper volume
3.661186,0.591652,0.488496
3.660592,0.588214,0.487750
3.661528,0.584223,0.490428
3.657848,0.587348,0.487323
3.659275,0.586843,0.484321

cycle : 100, pop_size : 128
0.467327,0.580306,0.490054
0.467276,0.588032,0.486597
0.467362,0.588810,0.484684
0.467257,0.585707,0.483778
0.467306,0.583853,0.479855
0.467402,0.585378,0.486858
0.467257,0.589675,0.486501
0.467217,0.586749,0.488256
0.467338,0.579845,0.482780
0.467231,0.576147,0.485500

cycle : 100, pop_size : 256
0.914164,0.578207,0.491387
0.914410,0.576177,0.493166
0.913984,0.578161,0.497262
0.913865,0.581694,0.493880
0.914444,0.579698,0.494403
0.913881,0.582467,0.491864
0.914031,0.582244,0.490401
0.914317,0.579153,0.489125
0.913876,0.579452,0.491711
0.913732,0.572931,0.494777

cycle : 100, pop_size : 512
1.814520,0.578646,0.494883
1.813517,0.572783,0.492186
1.814263,0.578790,0.493405
1.815440,0.576872,0.489000
1.814939,0.573954,0.493720
1.813835,0.578290,0.491478
1.814732,0.579040,0.497299
1.813272,0.572683,0.494787
1.814277,0.574980,0.487844
1.813331,0.571957,0.495771

cycle : 100, pop_size : 1024
3.618437,0.572535,0.494808
3.617527,0.574452,0.499068
3.616913,0.570209,0.497039
3.618527,0.575082,0.496706
3.617471,0.574670,0.497379
3.621074,0.574731,0.492513
3.616445,0.569656,0.496204
3.619124,0.577641,0.497822
3.619935,0.573321,0.494636
3.621257,0.573117,0.496626

cycle : 100, pop_size : 2048
7.251044,0.574472,0.492862
7.247551,0.570383,0.496042
7.254003,0.574400,0.499154
7.249001,0.571917,0.500362
7.246256,0.579754,0.499364
7.254438,0.572193,0.493251
7.251662,0.571312,0.499018
7.251427,0.576814,0.495571
7.251698,0.574823,0.492565
7.253116,0.571723,0.497249

cycle : 200, pop_size : 128
0.929385,0.579051,0.492179
0.929084,0.577903,0.492927
0.929026,0.577995,0.496542
0.929164,0.568885,0.491030
0.929161,0.572591,0.496260
0.929341,0.578723,0.493831
0.929282,0.569627,0.492098
0.936709,0.562229,0.498631
0.929302,0.576937,0.492358
0.929255,0.573457,0.498203

cycle : 200, pop_size : 256
1.819267,0.568953,0.500594
1.819322,0.563728,0.496121
1.820319,0.573304,0.493567
1.819060,0.571816,0.496782
1.819242,0.568671,0.506682
1.819361,0.567723,0.500892
1.818853,0.566252,0.501693
1.818983,0.572104,0.495834
1.819306,0.570602,0.497651
1.818991,0.567199,0.499328

cycle : 200, pop_size : 512
3.609421,0.560994,0.504163
3.607812,0.560919,0.509386
3.608512,0.567413,0.507201
3.608286,0.564527,0.504665
3.607658,0.564878,0.506787
3.607332,0.567823,0.499900
3.608202,0.562302,0.502016
3.607095,0.567257,0.499269
3.608159,0.559618,0.501198
3.608965,0.562508,0.502301

cycle : 200, pop_size : 1024
7.179859,0.563852,0.506175
7.177101,0.559710,0.504994
7.181227,0.561105,0.506934
7.182097,0.564480,0.504443
7.179930,0.562824,0.501454
7.186626,0.562516,0.506269
7.180704,0.564242,0.504172
7.177176,0.565508,0.508614
7.179599,0.564476,0.507183
7.186445,0.565508,0.510353

cycle : 200, pop_size : 2048
14.403555,0.560109,0.506440
14.404480,0.563520,0.505876
14.379578,0.560469,0.510548
14.391561,0.567132,0.503766
14.372324,0.562548,0.505508
14.385139,0.560178,0.503875
14.402276,0.563881,0.505087
14.381722,0.557509,0.507863
14.395846,0.561372,0.504929
14.396491,0.561206,0.506760

cycle : 400, pop_size : 128
1.853234,0.566488,0.500640
1.853171,0.561499,0.506038
1.853404,0.562552,0.498517
1.853278,0.558103,0.499451
1.853186,0.568143,0.500083
1.853262,0.569299,0.498737
1.853089,0.572758,0.499464
1.853068,0.571793,0.502576
1.853275,0.569007,0.505445
1.853032,0.569677,0.500125

cycle : 400, pop_size : 256
3.630865,0.561292,0.499815
3.630039,0.562478,0.506976
3.629741,0.563741,0.507551
3.629835,0.568935,0.506516
3.630100,0.560570,0.507915
3.629592,0.561722,0.509285
3.630564,0.560794,0.506527
3.630120,0.564356,0.507532
3.629349,0.564791,0.510964
3.629530,0.559955,0.504299

cycle : 400, pop_size : 512
7.195077,0.558252,0.511345
7.195261,0.559822,0.513597
7.194582,0.556246,0.517803
7.195892,0.560447,0.508892
7.194947,0.562995,0.511695
7.197112,0.553282,0.513868
7.194828,0.553544,0.509310
7.197551,0.547455,0.510178
7.195599,0.560521,0.509606
7.197045,0.555201,0.505103

cycle : 400, pop_size : 1024
14.316069,0.556607,0.511940
14.320487,0.554078,0.517573
14.314032,0.552335,0.515820
14.314016,0.551442,0.516439
14.311175,0.551170,0.517274
14.317146,0.552639,0.517019
14.306594,0.558403,0.517420
14.317576,0.556262,0.516384
14.315907,0.553237,0.512978
14.313403,0.548614,0.518370

cycle : 400, pop_size : 2048
28.580006,0.551008,0.516137
28.565657,0.544850,0.513916
28.565186,0.552248,0.518708
28.557583,0.550442,0.513730
28.566441,0.549847,0.518997
28.540308,0.550583,0.520942
28.560123,0.549307,0.514464
28.573542,0.549747,0.517484
28.556658,0.548138,0.521132
28.548740,0.550893,0.518034

cycle : 800, pop_size : 128
3.700972,0.557823,0.506914
3.701407,0.560759,0.504155
3.701346,0.557798,0.502113
3.700944,0.560140,0.508456
3.701379,0.562527,0.507220
3.701309,0.559161,0.506741
3.701864,0.562230,0.501184
3.701256,0.559546,0.503961
3.701052,0.562172,0.508218
3.701464,0.563398,0.504530

cycle : 800, pop_size : 256
7.252481,0.553188,0.516701
7.251801,0.556254,0.511022
7.251922,0.557406,0.513242
7.250348,0.556583,0.516430
7.251722,0.548360,0.515640
7.251197,0.548621,0.514863
7.251609,0.555173,0.514761
7.251740,0.553237,0.509312
7.251917,0.554829,0.511260
7.250629,0.551265,0.516576

cycle : 800, pop_size : 512
14.369069,0.541224,0.523217
14.375086,0.549093,0.517769
14.374946,0.546203,0.516721
14.371515,0.548438,0.517542
14.372454,0.547837,0.519399
14.374836,0.551428,0.521108
14.371990,0.548708,0.520221
14.373699,0.549564,0.515887
14.374550,0.550356,0.513885
14.373734,0.546779,0.517583

cycle : 800, pop_size : 1024
28.604338,0.546845,0.523113
28.597919,0.549917,0.521509
28.586061,0.545525,0.523691
28.592854,0.541024,0.524088
28.587915,0.544818,0.524427
28.589916,0.543782,0.520276
28.592142,0.546554,0.519025
28.591957,0.538641,0.522043
28.589027,0.546227,0.524797
28.595522,0.540207,0.520576

cycle : 800, pop_size : 2048
56.929787,0.540641,0.524292
56.930260,0.540868,0.532894
56.929466,0.537542,0.526672
56.948730,0.541033,0.524478
56.930698,0.542825,0.527394
56.929638,0.540608,0.530110
56.944195,0.541906,0.528390
56.951080,0.542146,0.528308
56.941956,0.541088,0.524443
56.917553,0.535919,0.526608

cycle : 1600, pop_size : 128
7.398710,0.559729,0.510109
7.398934,0.558138,0.512564
7.399300,0.555748,0.513139
7.398661,0.555782,0.510725
7.398925,0.551869,0.514847
7.399683,0.559844,0.516807
7.399073,0.560663,0.510615
7.398684,0.559160,0.514207
7.405562,0.560817,0.512604
7.404783,0.555310,0.511158

cycle : 1600, pop_size : 256
14.497499,0.541474,0.521643
14.497723,0.548216,0.523991
14.500199,0.547074,0.521747
14.497538,0.547197,0.518318
14.497539,0.547405,0.519754
14.497748,0.548768,0.515615
14.494912,0.547368,0.523786
14.497219,0.548878,0.519857
14.497018,0.549576,0.521097
14.498603,0.540696,0.518542

cycle : 1600, pop_size : 512
28.735645,0.540998,0.525334
28.734791,0.541115,0.525767
28.732012,0.541512,0.525757
28.728601,0.538809,0.526477
28.735172,0.541100,0.527683
28.732746,0.546112,0.527525
28.737843,0.548124,0.523699
28.739380,0.541143,0.527114
28.737474,0.539483,0.528579
28.738953,0.542760,0.527063

cycle : 1600, pop_size : 1024
57.150940,0.537885,0.533578
57.147305,0.534789,0.527306
57.155754,0.536134,0.530856
57.148991,0.539180,0.532606
57.151455,0.537263,0.536130
57.163372,0.535553,0.532596
57.140820,0.539353,0.526920
57.152565,0.536168,0.528513
57.140202,0.538063,0.530320
57.138634,0.539413,0.529395

cycle : 1600, pop_size : 2048
113.721703,0.533005,0.537885
113.696175,0.529620,0.535993
113.674339,0.536483,0.536566
113.687111,0.529488,0.532696
113.679771,0.537116,0.530023
113.698174,0.539804,0.533541
113.674477,0.533747,0.535884
113.688316,0.533483,0.532802
113.705872,0.534658,0.530649
113.686508,0.535402,0.535418
